Full filepath,Full Class Index,sensitivityscore_before_features.5.block.0.0,sensitivityscore_before_features.5.block.1.0,sensitivityscore_before_features.5.block.2.fc2,sensitivityscore_before_features.5.block.3.0,sensitivityscore_before_features.6.block.0.0,sensitivityscore_before_features.6.block.1.0,sensitivityscore_before_features.6.block.2.fc2,sensitivityscore_before_features.6.block.3.0,sensitivityscore_before_features.7.block.0.0,sensitivityscore_before_features.7.block.1.0,sensitivityscore_before_features.7.block.2.fc2,sensitivityscore_before_features.7.block.3.0
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0039_4285.jpg,9,-0.0004407242,0.0055490835,0.0066885576,0.030066576,0.004659504,0.007645074,0.1512023,0.019455526,-0.0019503087,0.0009339859,0.033416197,0.028329471
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,9,0.008134099,-0.003391813,-0.0010502748,-0.019610854,-0.003808462,-0.0047630537,0.03603895,-0.003234188,-0.016721968,-0.0021589529,0.12820302,-0.02008646
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0029_4804.jpg,9,0.00752945,0.0052666557,-0.03242846,0.0021689055,0.0018607543,0.0038735294,0.11983178,0.010523,-0.004423525,-0.0029340747,-0.10936433,-0.026943354
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,9,0.003651264,-0.0022880505,0.111314654,-0.017311413,-0.0062190606,-0.0018788229,-0.056301825,-0.07322161,-0.028755136,-0.00810311,0.10925563,-0.047442064
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0109_4454.jpg,9,-0.015207469,-0.006043069,-0.054324564,-0.008149851,-0.0022374343,-0.0008891127,-0.12834814,0.014912664,0.005067717,-0.0007058499,0.10220029,-0.011541224
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0099_3985.jpg,9,-0.0070309155,0.0041266605,-0.020004999,0.019770762,-0.0074628335,0.0020884299,0.041483495,-0.025542699,-0.0059696645,-0.0059474567,0.07009643,-0.029131168
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,9,0.014419021,0.008788018,0.052291565,0.0013903575,0.0073855966,0.0025101597,0.041560687,0.03073066,-0.00096527184,0.001402092,-0.19536304,-0.015646666
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0078_5372.jpg,9,-0.014652155,-0.0069227694,-0.09891744,-0.05386409,0.00021229056,-0.004535511,-0.09057156,-0.012472615,-0.008981451,-0.008337397,0.010295773,-0.06306896
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0027_4123.jpg,9,0.0013687001,-0.0010173918,-0.0013082204,-0.027173333,-0.0022887918,-0.0032575182,-0.03623893,-4.6744943e-05,-0.013058135,0.0013366493,0.17787272,-0.011646796
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg,9,0.011727972,0.009856099,0.010315809,0.034018032,0.005186979,0.007290814,-0.05627936,0.021056583,0.003855602,0.0055650864,0.16992334,0.0414624
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,9,-0.008652889,0.003900025,0.11975206,0.015361042,-0.0024800436,0.0032202415,0.09925297,0.042834457,0.019923573,0.0047769463,0.15924588,0.02043093
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0010_6386.jpg,9,0.012340467,0.002890489,-0.0117447125,0.01704329,0.009065801,0.0068327663,-0.033456787,0.058806762,0.0358886,0.008488879,0.08702876,0.051254556
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0058_4141.jpg,9,-0.018849865,-0.0023195676,-0.109308034,-0.010405004,0.007246745,0.0076163467,0.024760175,0.016557902,-0.004091899,-0.0008115431,0.049000274,0.02899675
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0065_4026.jpg,9,0.0059041753,0.0073257964,0.11421603,-0.0011659052,-0.008047275,0.002525142,0.042995136,-0.010781234,-0.021556566,-0.0065777227,0.016475089,-0.04817109
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg,9,-0.0018024398,0.0032096035,0.020853003,0.010322636,0.005062308,0.008185085,0.03724843,-0.033169948,-0.02494813,-0.0042308467,0.022130921,-0.011073616
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527.jpg,9,-0.0010098125,0.005041683,-0.098817736,0.001826236,-0.0018593953,0.006192766,0.019451842,0.014271593,-0.017705029,-0.0043622735,0.18726236,0.004608004
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0071_3988.jpg,9,-0.00903519,-0.0059804413,-0.10926069,0.0034446,0.0076433644,0.00053959317,-0.00896864,0.026949104,0.010238644,0.004817501,-0.13409424,0.007973011
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg,9,0.001278036,0.0010717846,0.05644852,0.026459105,0.007620713,0.004985884,0.11091317,-0.01849201,-0.0027212529,0.0008594083,-0.11337336,-0.016979277
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,9,-0.0096637085,-0.007524891,0.012623064,-0.021263732,0.009516447,0.0014629196,-0.036114052,-0.0014515817,-0.0125742275,-0.0034995293,-0.040519297,-0.034299705
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg,9,-0.0073573356,-0.0021953515,0.074992314,-0.005779258,-0.001462583,-7.66851e-05,0.0335873,-0.061845038,-0.031318553,-0.0043462575,0.15012167,-0.04037918
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0062_4233.jpg,9,-0.0041923174,0.00026404037,0.0027193222,0.00026230188,0.0015143198,0.0020319005,0.14725137,-0.026388884,-0.04363043,-0.0077412548,-0.023717694,-0.07599256
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0064_4936.jpg,9,-0.006655804,-0.0067106737,-0.062029507,-0.03893312,0.008251554,0.0010268609,-0.067861706,0.0056675,-0.0025439044,-0.0058564744,0.04777724,-0.007325815
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0047_3802.jpg,9,-0.013515675,-0.0041387826,0.024595667,0.0035070018,-0.002947006,0.0024595656,-0.02161023,0.013178783,-0.0023907847,-0.0010949639,0.15604676,-0.04558366
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345.jpg,9,0.010602255,0.003214029,-0.003976498,-0.007550715,0.0036651022,-0.00235041,-0.011550572,0.014206961,0.006187251,0.00510079,0.0028515346,0.02264588
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0007_3706.jpg,9,-0.007843981,-0.0032577494,0.035381325,0.0018419677,0.0041055446,0.0036742922,-0.03051938,0.0638338,-0.0007673928,-0.00043809586,0.17832792,-0.0047066947
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg,9,0.000581424,-0.00013166573,-0.027222108,-0.0065350034,0.0038300562,-0.0038680544,0.0537199,-0.011444226,-0.01789305,-0.0059932526,-0.13772985,-0.022606386
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,9,0.007253403,0.005852779,0.1044582,0.021086514,0.0072618257,0.0027260613,0.09057042,0.011851828,-0.008311753,0.004382414,0.010597855,0.011046754
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,9,-0.01600087,-0.005458857,0.15771948,-0.021479568,-0.0014855831,-5.6616263e-05,-0.05490133,0.027363136,-0.011362945,-0.0018973544,0.23937316,-0.030299947
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg,9,0.005245562,-0.0024300755,0.036528915,-0.0030049756,-0.012779113,-0.0022529708,0.104416415,0.0059227226,-0.039472565,-0.0076574134,-0.056644082,-0.046978705
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0017_4116.jpg,9,0.010402382,0.0034320094,-0.059385795,0.0014624917,-0.0053452384,-0.0049069626,0.059123617,0.018778805,0.006461953,0.0012149264,0.10073372,-0.010470441
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0042_3635.jpg,9,-0.00316665,0.0020538634,0.059043765,0.01283166,0.006749914,-0.0010651035,-0.023300676,-0.0036972836,-0.0196218,-0.0016981493,0.09322799,-0.035262324
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0053_4072.jpg,9,-0.007053682,-0.0046575083,0.12568429,0.0038201034,-0.014504639,-0.0026852218,-0.033872448,0.024319101,-0.031958587,-0.0031678868,0.0049414895,-0.03180048
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg,9,-0.016733555,-0.0066962526,-0.050045714,-0.026673371,-0.0024090013,0.0011599927,-0.013909947,-0.01535639,-0.0057687755,-0.0035151367,0.10315749,-0.032501325
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0024_4180.jpg,9,-0.0038103182,-0.0035551847,-0.0023364518,-0.011233148,-0.0006071548,-0.0015923948,-0.02616727,0.015529137,0.0031802293,-0.0026745046,-0.108510494,-0.009358737
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0089_4188.jpg,9,-0.00035400596,0.0008658983,0.0400052,0.03165918,-0.014937278,9.553926e-05,-0.0055540036,-0.022839718,0.011936169,-0.0029231408,0.12232884,-0.0043790266
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015.jpg,9,-0.0023065782,0.002079484,0.0015763491,0.012041224,0.002471941,0.00687002,0.12630916,0.01610541,0.023562677,0.005170159,0.2524993,0.032109115
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg,9,0.0031102211,0.003326977,0.001672727,-0.0015799226,-0.01132711,-0.00831161,0.04495773,-0.00596456,-0.01639492,-0.0026348438,0.11230466,0.0057439385
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0045_4526.jpg,9,-0.0050043305,-0.0040781084,0.01530387,-0.0053219777,-0.00306461,0.0011138569,0.0021753563,0.0051116007,-0.017562551,-0.0029993237,0.056756597,0.011979973
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0072_4338.jpg,9,-0.0059504816,0.005200786,0.09007791,0.001978823,-0.0036889815,-0.0030522274,-0.041700117,-0.020789783,-0.016230714,-0.008473075,-0.06229584,-0.040410575
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg,9,-0.008380827,-0.002270435,0.056174573,-0.0036494248,0.008153191,0.003380564,-0.056321207,-0.0042998055,0.0026687281,-0.00035426102,0.057204615,-0.023902671
/mnt/sdd/caltech_training/multiclass/train/010.Red_winged_Blackbird/Red_Winged_Blackbird_0088_4007.jpg,9,0.008075808,0.0049175564,0.13071674,0.01960352,-0.0013997438,0.0014780184,0.10980703,0.016144281,-0.009854147,-0.0029614558,1.9967556e-05,0.001792897
